DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
STRING,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE
2020.12.01 00:04:29 478,43,43,44,42,45,2.773,1.024,2091.604,2091.604,1792.803,1792.803
2020.12.01 00:04:30 485,42,43,44,42,44,3.338,1.585,1195.202,896.401,896.401,896.401
2020.12.01 00:04:31 493,42,43,43,42,44,3.16,1.397,796.801,796.801,796.801,796.801
2020.12.01 00:04:32 500,42,44,44,42,44,2.878,1.138,796.801,796.801,796.801,796.801
2020.12.01 00:04:33 510,42,43,44,42,44,2.963,1.21,796.801,796.801,796.801,796.801
2020.12.01 00:04:34 519,43,44,44,42,44,3.276,1.512,796.801,796.801,796.801,796.801
2020.12.01 00:04:35 527,43,50,45,43,50,2.875,1.132,2689.205,2689.205,2589.605,2689.205
2020.12.01 00:04:36 536,42,44,44,42,45,3.281,1.513,796.801,796.801,796.801,796.801
2020.12.01 00:04:37 545,42,43,44,43,45,3.088,1.326,796.801,796.801,796.801,796.801
2020.12.01 00:04:38 554,42,44,44,43,44,3.078,1.311,796.801,796.801,796.801,796.801
2020.12.01 00:04:39 562,43,44,43,42,44,2.994,1.221,1195.202,1195.202,896.402,896.402
2020.12.01 00:04:40 571,43,44,45,42,45,3.313,1.549,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:04:41 578,42,43,44,42,44,2.965,1.203,796.801,796.801,796.801,796.801
2020.12.01 00:04:42 587,43,43,46,42,46,3.105,1.355,2689.205,2589.605,2689.205,2689.205
2020.12.01 00:04:43 596,42,43,43,42,44,3.196,1.429,796.801,796.801,796.801,796.801
2020.12.01 00:04:44 604,42,43,44,43,45,3.174,1.423,796.801,796.801,796.801,2589.604
2020.12.01 00:04:45 613,42,43,44,42,44,2.96,1.193,896.401,896.401,796.801,796.801
2020.12.01 00:04:46 620,43,43,43,42,44,3.145,1.378,1494.003,1195.202,1195.202,1195.202
2020.12.01 00:04:47 628,45,45,46,43,46,3.37,1.599,2689.205,2689.205,2490.004,2689.205
2020.12.01 00:04:48 640,42,43,44,42,44,2.825,1.065,796.801,796.801,796.801,796.801
2020.12.01 00:04:49 649,43,43,43,42,44,3.083,1.316,796.801,796.801,796.801,796.801
2020.12.01 00:04:50 662,42,43,44,42,44,3.195,1.417,796.801,796.801,796.801,796.801
2020.12.01 00:04:51 672,43,44,44,42,45,3.035,1.273,796.801,796.801,796.801,796.801
2020.12.01 00:04:52 679,42,43,44,42,44,2.955,1.195,796.801,796.801,796.801,796.801
2020.12.01 00:04:53 688,43,43,44,42,44,3.355,1.588,1792.803,1494.003,1494.003,1494.003
2020.12.01 00:04:54 697,43,43,44,42,45,2.952,1.199,1195.202,1195.202,1593.602,1593.602
2020.12.01 00:04:55 706,58,48,48,45,58,5.826,4.081,2589.605,2490.005,2490.005,2589.605
2020.12.01 00:04:56 715,42,44,44,42,44,3.447,1.693,796.801,796.801,796.801,796.801
2020.12.01 00:04:57 722,42,44,44,42,44,3.002,1.248,796.801,796.801,796.801,796.801
2020.12.01 00:04:58 731,43,43,44,43,44,2.9,1.161,796.801,796.801,796.801,796.801
2020.12.01 00:04:59 738,43,45,44,44,45,3.371,1.629,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:05:00 746,42,43,44,42,44,3.07,1.324,796.801,796.801,796.801,796.801
2020.12.01 00:05:01 753,43,45,44,43,45,3.483,1.724,796.801,796.801,796.801,796.801
2020.12.01 00:05:02 761,42,43,44,43,44,2.999,1.257,796.801,796.801,796.801,796.801
2020.12.01 00:05:03 769,44,43,44,42,44,3.118,1.371,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:05:04 776,43,43,44,42,44,3.059,1.304,796.801,796.801,1195.202,1195.202
2020.12.01 00:05:05 785,43,43,44,42,44,2.682,0.942,796.801,796.801,796.801,796.801
2020.12.01 00:05:06 793,42,44,44,43,44,3.04,1.302,2290.804,2290.804,1992.004,1992.004
2020.12.01 00:05:07 802,44,43,44,43,45,3.414,1.666,1593.602,1593.602,1593.602,1992.003
2020.12.01 00:05:08 809,42,43,44,43,44,3.007,1.257,796.801,796.801,796.801,796.801
2020.12.01 00:05:09 816,42,43,44,43,44,2.893,1.145,896.402,896.402,796.801,796.801
2020.12.01 00:05:10 825,44,43,44,42,44,3.119,1.358,1195.202,1593.602,1593.602,1992.003
2020.12.01 00:05:11 834,42,43,44,42,44,2.935,1.176,796.801,796.801,796.801,796.801
2020.12.01 00:05:12 843,42,43,44,43,44,3.003,1.233,796.801,796.801,796.801,796.801
2020.12.01 00:05:13 851,43,43,44,43,44,3.487,1.714,796.801,796.801,796.801,796.801
2020.12.01 00:05:14 858,43,44,44,43,44,3.222,1.46,2290.804,2290.804,1992.004,1992.004
2020.12.01 00:05:15 866,45,44,45,42,45,2.825,1.078,2788.804,2788.804,2788.804,2788.804
2020.12.01 00:05:16 874,42,43,43,42,44,3.214,1.456,796.801,796.801,796.801,796.801
2020.12.01 00:05:17 883,43,43,44,43,44,3.033,1.278,796.801,796.801,796.801,796.801
2020.12.01 00:05:18 891,43,43,44,42,44,3.112,1.346,796.801,796.801,796.801,796.801
2020.12.01 00:05:19 900,43,43,44,42,44,3.143,1.373,2390.404,2390.404,2390.404,2390.404
2020.12.01 00:05:20 907,42,43,44,42,44,2.997,1.239,796.801,796.801,796.801,796.801
2020.12.01 00:05:21 917,42,43,43,42,44,2.848,1.085,796.801,796.801,796.801,796.801
2020.12.01 00:05:22 925,43,43,44,42,44,3.134,1.373,796.801,796.801,796.801,796.801
2020.12.01 00:05:23 933,43,43,44,43,44,3.118,1.357,2390.404,2788.805,2788.805,2788.805
2020.12.01 00:05:24 943,43,44,44,43,45,3.272,1.505,796.801,796.801,796.801,796.801
2020.12.01 00:05:25 952,43,43,44,42,44,2.932,1.16,796.801,796.801,796.801,796.801
2020.12.01 00:05:26 960,43,44,44,43,44,3.301,1.526,796.801,796.801,796.801,796.801
2020.12.01 00:05:27 967,43,45,45,43,45,3.09,1.322,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:05:28 976,43,44,44,42,44,2.798,1.032,796.801,796.801,796.801,796.801
2020.12.01 00:05:29 985,42,42,44,42,44,3.145,1.374,796.801,796.801,796.801,796.801
2020.12.01 00:05:30 992,43,44,44,43,44,3.395,1.615,796.801,796.801,796.801,796.801
2020.12.01 00:05:32 001,42,43,44,42,44,2.843,1.061,1494.003,1494.003,1195.202,1195.202
2020.12.01 00:05:33 010,43,44,44,42,44,3.211,1.427,2788.805,2788.805,2788.805,2788.805
2020.12.01 00:05:34 018,43,44,43,42,44,3.154,1.387,1195.202,1195.202,1593.602,1593.602
2020.12.01 00:05:35 027,43,42,44,42,44,2.689,0.931,796.801,796.801,796.801,796.801
2020.12.01 00:05:36 035,42,43,44,42,44,3.118,1.341,796.801,796.801,796.801,796.801
2020.12.01 00:05:37 043,43,43,45,43,45,3.447,1.657,2390.404,2390.404,2390.404,2390.404
2020.12.01 00:05:38 050,42,43,44,43,44,2.729,0.97,796.801,796.801,796.801,796.801
2020.12.01 00:05:39 057,43,43,44,42,44,3.053,1.274,796.801,796.801,796.801,796.801
2020.12.01 00:05:40 066,43,43,44,42,44,3.175,1.401,1095.602,1095.602,1095.602,796.801
2020.12.01 00:05:41 075,44,47,46,43,47,3.168,1.381,2689.205,2589.604,2689.205,2490.004
2020.12.01 00:05:42 084,43,44,44,42,44,3.002,1.242,796.801,796.801,796.801,796.801
2020.12.01 00:05:43 092,42,43,44,42,44,3.286,1.501,796.801,796.801,796.801,796.801
2020.12.01 00:05:44 099,43,44,45,43,45,3.165,1.392,896.401,796.801,796.801,796.801
2020.12.01 00:05:45 108,43,43,44,42,44,3.015,1.239,2689.205,2689.205,2390.404,2390.404
2020.12.01 00:05:46 115,43,44,44,42,45,3.205,1.436,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:05:47 122,42,43,44,42,44,2.95,1.187,796.801,796.801,796.801,796.801
2020.12.01 00:05:48 131,42,43,44,42,44,3.153,1.393,796.801,796.801,796.801,796.801
2020.12.01 00:05:49 138,42,43,44,42,44,3.067,1.303,996.002,996.002,796.801,796.801
2020.12.01 00:05:50 145,44,45,45,44,45,3.285,1.518,2589.605,2589.605,2589.605,2589.605
2020.12.01 00:05:51 155,45,43,44,43,45,2.675,0.906,1992.003,2390.404,2390.404,2689.204
2020.12.01 00:05:52 163,43,43,43,42,44,3.159,1.386,796.801,796.801,796.801,796.801
2020.12.01 00:05:53 172,43,43,44,42,44,3.229,1.469,996.002,996.002,796.801,796.801
2020.12.01 00:05:54 180,43,44,44,42,44,3.117,1.348,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:05:55 191,42,43,44,42,44,3.13,1.364,796.801,796.801,796.801,796.801
2020.12.01 00:05:56 199,43,44,44,43,44,3.252,1.478,796.801,796.801,796.801,796.801
2020.12.01 00:05:57 208,43,43,44,42,44,2.853,1.082,796.801,796.801,796.801,796.801
2020.12.01 00:05:58 217,43,44,44,42,44,3.125,1.359,2390.404,2390.404,2390.404,2390.404
2020.12.01 00:05:59 225,43,44,44,43,44,3.316,1.557,796.801,1195.202,1195.202,1593.602
2020.12.01 00:06:00 234,42,43,44,42,44,2.882,1.126,796.801,796.801,796.801,796.801
2020.12.01 00:06:01 241,42,43,44,42,44,3.233,1.48,796.801,796.801,796.801,796.801
2020.12.01 00:06:02 248,43,44,44,42,44,3.572,1.803,796.801,796.801,796.801,796.801
2020.12.01 00:06:03 256,43,44,45,42,45,3.169,1.397,1892.403,1892.403,1892.403,1892.403
2020.12.01 00:06:04 262,43,43,44,42,44,2.772,1.018,796.801,2490.003,2689.203,2689.203
2020.12.01 00:06:05 271,43,44,44,42,44,3.134,1.373,796.801,796.801,796.801,796.801
2020.12.01 00:06:06 280,43,43,44,43,44,3.16,1.392,796.801,796.801,796.801,796.801
2020.12.01 00:06:07 287,43,44,44,42,44,2.906,1.142,796.801,796.801,796.801,796.801
2020.12.01 00:06:08 295,42,44,44,43,44,3.34,1.571,796.801,796.801,796.801,796.801
2020.12.01 00:06:09 304,43,43,44,43,44,3.135,1.355,2689.205,2390.404,2390.404,2390.404
2020.12.01 00:06:10 310,42,44,45,43,45,2.954,1.188,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:06:11 317,42,43,44,42,44,3.003,1.244,796.801,796.801,796.801,796.801
2020.12.01 00:06:12 326,43,43,44,42,44,3.249,1.49,796.801,796.801,796.801,796.801
2020.12.01 00:06:13 334,44,44,45,43,45,3.471,1.687,1593.603,1294.802,1294.802,1294.802
2020.12.01 00:06:14 342,43,47,45,47,47,2.922,1.151,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:06:15 351,43,43,44,43,44,3.033,1.261,796.801,796.801,796.801,796.801
2020.12.01 00:06:16 357,43,44,44,43,44,3.258,1.492,796.801,796.801,796.801,796.801
2020.12.01 00:06:17 366,47,44,46,43,47,2.947,1.185,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:06:18 374,43,43,44,42,44,3.058,1.3,796.801,796.801,796.801,796.801
2020.12.01 00:06:19 382,42,45,44,42,45,3.432,1.659,796.801,796.801,796.801,796.801
2020.12.01 00:06:20 390,42,43,44,43,44,3.138,1.377,796.801,796.801,796.801,796.801
2020.12.01 00:06:21 401,42,43,44,42,44,2.913,1.154,796.801,796.801,796.801,796.801
2020.12.01 00:06:22 409,43,44,45,44,45,3.146,1.374,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:06:23 417,43,44,44,43,44,2.832,1.073,796.801,796.801,796.801,796.801
2020.12.01 00:06:24 424,42,43,44,42,44,2.889,1.122,796.801,796.801,796.801,796.801
2020.12.01 00:06:25 432,42,44,44,43,44,3.541,1.772,796.801,796.801,796.801,796.801
2020.12.01 00:06:26 441,45,44,44,43,45,3.096,1.332,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:06:27 448,42,44,44,42,44,2.769,1.004,1195.202,1195.202,896.401,896.401
2020.12.01 00:06:28 455,43,45,44,42,45,3.133,1.358,1394.402,1095.602,1095.602,1095.602
2020.12.01 00:06:29 462,43,43,44,43,44,3.259,1.472,796.801,796.801,796.801,796.801
2020.12.01 00:06:30 471,45,47,47,43,47,3.262,1.484,2689.205,2788.805,2788.805,2788.805
2020.12.01 00:06:31 478,45,44,46,43,46,3.042,1.277,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:06:32 485,46,47,46,43,47,3.203,1.431,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:06:33 491,43,44,45,42,46,3.311,1.527,1792.803,1792.803,1792.803,1494.002
2020.12.01 00:06:34 499,43,44,46,42,46,2.971,1.204,2788.805,2788.805,2689.205,2788.805
2020.12.01 00:06:35 508,44,44,45,42,45,3.251,1.476,2490.004,2788.804,2788.804,2788.804
2020.12.01 00:06:36 515,43,44,45,42,45,3.296,1.532,2390.404,2091.603,2091.603,2091.603
2020.12.01 00:06:37 522,44,45,45,43,45,2.996,1.228,2390.404,2390.404,2091.604,2091.604
2020.12.01 00:06:38 529,47,47,46,43,47,3.075,1.313,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:06:39 537,43,44,44,42,44,3.074,1.308,796.801,796.801,2689.204,2589.604
2020.12.01 00:06:40 546,42,44,45,42,45,2.994,1.24,2689.205,2689.205,2689.205,2788.805
2020.12.01 00:06:41 556,43,43,44,42,45,2.948,1.186,996.002,996.002,2490.004,2689.204
2020.12.01 00:06:42 566,43,43,44,43,44,3.25,1.471,796.801,796.801,796.801,1195.202
2020.12.01 00:06:43 574,42,45,44,42,45,3.141,1.368,796.801,796.801,796.801,796.801
2020.12.01 00:06:44 583,42,43,43,42,44,2.828,1.073,796.801,796.801,796.801,796.801
2020.12.01 00:06:45 592,43,43,44,42,44,3.159,1.401,1494.003,1494.003,1195.202,1195.202
2020.12.01 00:06:46 600,48,44,45,42,48,2.924,1.173,2589.604,2589.604,2490.004,2490.004
2020.12.01 00:06:47 608,47,45,46,42,48,2.968,1.207,2589.604,2490.004,2490.004,2490.004
2020.12.01 00:06:48 616,43,43,44,42,44,3.092,1.337,796.801,796.801,796.801,796.801
2020.12.01 00:06:49 625,43,43,44,42,44,3.313,1.55,2191.204,1892.403,1892.403,1593.603
2020.12.01 00:06:50 633,42,43,44,42,44,2.758,1,2589.603,2490.003,2589.603,2589.603
2020.12.01 00:06:51 644,42,43,44,42,44,3.059,1.296,796.802,796.802,796.802,796.802
2020.12.01 00:06:52 652,43,43,44,42,44,3.058,1.289,796.801,796.801,796.801,796.801
2020.12.01 00:06:53 662,46,46,47,44,47,3.459,1.692,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:06:54 670,43,44,44,42,44,2.701,0.952,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:06:55 677,43,43,44,43,44,3.158,1.403,796.801,796.801,1195.201,1195.201
2020.12.01 00:06:56 685,43,43,43,42,44,2.841,1.097,796.802,796.802,796.802,796.802
2020.12.01 00:06:57 693,42,43,43,42,44,2.932,1.179,796.801,796.801,796.801,796.801
2020.12.01 00:06:58 702,42,43,44,42,44,3.2,1.441,796.801,796.801,796.801,796.801
2020.12.01 00:06:59 709,43,44,44,43,45,3.395,1.642,2390.404,2390.404,2390.404,2390.404
2020.12.01 00:07:00 717,42,46,44,42,45,2.699,0.942,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:07:01 724,43,43,44,43,45,3.299,1.543,796.801,796.801,796.801,796.801
2020.12.01 00:07:02 731,43,43,44,43,45,3.276,1.523,796.801,796.801,796.801,796.801
2020.12.01 00:07:03 739,42,43,44,42,45,3.022,1.265,796.801,796.801,796.801,796.801
2020.12.01 00:07:04 747,43,44,43,42,45,3.067,1.312,2390.404,2390.404,2091.604,2091.604
2020.12.01 00:07:05 756,43,43,44,42,45,3.24,1.476,1593.602,1593.602,1992.003,1992.003
2020.12.01 00:07:06 764,43,42,44,42,44,2.762,1.013,796.801,796.801,796.801,796.801
2020.12.01 00:07:07 773,43,43,44,42,45,3.395,1.637,796.801,796.801,796.801,796.801
2020.12.01 00:07:08 782,43,44,44,43,45,3.484,1.72,2390.405,2390.405,2390.405,2390.405
2020.12.01 00:07:09 790,43,43,44,42,44,3.06,1.302,796.801,796.801,796.801,796.801
2020.12.01 00:07:10 799,42,43,44,42,44,2.9,1.146,796.801,796.801,796.801,796.801
2020.12.01 00:07:11 807,43,44,45,43,45,3.214,1.459,1792.803,1792.803,1792.803,1792.803
2020.12.01 00:07:12 815,43,44,44,43,44,3.404,1.623,2091.604,1792.803,1792.803,1494.002
2020.12.01 00:07:13 823,44,43,44,42,44,3.062,1.294,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:07:14 830,42,42,43,42,44,3.254,1.49,796.801,796.801,796.801,796.801
2020.12.01 00:07:15 839,43,43,44,42,44,3.039,1.268,796.801,796.801,796.801,796.801
2020.12.01 00:07:16 846,43,43,44,42,44,2.974,1.217,2091.604,2091.604,2091.604,2091.604
2020.12.01 00:07:17 852,43,44,44,43,44,3.16,1.404,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:07:18 859,42,43,44,43,44,3.099,1.349,796.801,796.801,796.801,796.801
2020.12.01 00:07:19 867,43,43,44,42,44,3.038,1.277,796.801,796.801,796.801,796.801
2020.12.01 00:07:20 877,43,43,43,43,44,3.222,1.46,1992.004,1992.004,1992.004,1992.004
2020.12.01 00:07:21 886,43,43,44,43,44,3.026,1.274,2689.204,2788.804,2788.804,2788.804
2020.12.01 00:07:22 893,42,43,43,42,44,3.061,1.303,796.801,796.801,796.801,796.801
2020.12.01 00:07:23 900,43,43,44,42,44,3.049,1.286,1892.403,1593.603,1593.603,1593.603
2020.12.01 00:07:24 907,44,44,44,43,44,3.445,1.685,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:07:25 915,43,44,44,42,45,2.986,1.24,796.801,796.801,796.801,796.801
2020.12.01 00:07:26 924,43,43,44,42,44,3.243,1.497,1693.203,1394.402,1394.402,1394.402
2020.12.01 00:07:27 932,42,44,44,42,45,3.018,1.279,2589.604,2589.604,2589.604,2490.004
2020.12.01 00:07:28 939,43,43,44,43,44,2.99,1.246,2490.004,2589.605,2589.605,2490.004
2020.12.01 00:07:29 948,42,43,44,42,44,2.876,1.115,796.801,796.801,796.801,796.801
2020.12.01 00:07:30 956,42,43,43,42,44,3.472,1.713,1195.202,1195.202,896.402,896.402
2020.12.01 00:07:31 965,43,47,45,42,47,3.002,1.252,2689.205,2589.604,2689.205,2689.205
2020.12.01 00:07:32 973,42,43,44,42,44,2.667,0.918,796.801,796.801,796.801,796.801
2020.12.01 00:07:33 981,43,43,44,42,44,3.326,1.57,796.801,796.801,796.801,796.801
2020.12.01 00:07:34 990,43,45,45,42,45,3.014,1.279,2490.005,2490.005,2490.005,2490.005
2020.12.01 00:07:35 998,43,44,44,42,44,2.71,0.96,796.801,796.801,796.801,796.801
2020.12.01 00:07:37 006,43,43,44,42,44,3.517,1.748,796.801,796.801,796.801,796.801
2020.12.01 00:07:38 016,43,45,45,43,45,3.131,1.389,2390.404,2390.404,2390.404,2091.604
2020.12.01 00:07:39 025,42,43,44,42,45,2.887,1.144,796.801,796.801,796.801,796.801
2020.12.01 00:07:40 034,42,43,44,42,44,3.148,1.389,796.801,796.801,796.801,796.801
2020.12.01 00:07:41 042,43,43,44,42,44,3.26,1.504,796.801,796.801,796.801,796.801
2020.12.01 00:07:42 050,46,45,46,42,46,2.923,1.17,2589.604,2589.604,2589.604,2589.604
2020.12.01 00:07:43 058,43,43,44,42,44,3.336,1.577,1195.202,1195.202,1195.202,2589.604
2020.12.01 00:07:44 067,43,43,44,42,44,3.126,1.374,796.801,796.801,796.801,796.801
2020.12.01 00:07:45 074,42,43,43,43,44,2.878,1.13,796.801,796.801,796.801,796.801
2020.12.01 00:07:46 080,42,43,44,42,44,3.011,1.25,796.801,796.801,796.801,796.801
2020.12.01 00:07:47 089,43,44,44,42,45,3.24,1.479,1593.603,1294.802,1294.802,1294.802
2020.12.01 00:07:48 097,43,48,46,43,48,3.139,1.396,2689.205,2589.604,2490.004,2490.004
2020.12.01 00:07:49 106,42,43,44,42,45,2.868,1.123,1593.603,1593.603,1593.603,1593.603
2020.12.01 00:07:50 115,43,43,44,42,44,2.949,1.207,796.801,1195.202,1195.202,1593.602
2020.12.01 00:07:51 124,43,43,44,43,44,3.105,1.37,796.801,796.801,796.801,796.801
2020.12.01 00:07:52 135,42,43,44,42,44,2.764,1.045,1693.203,1394.402,1394.402,1095.602
2020.12.01 00:07:53 144,47,43,45,43,47,3.232,1.504,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:07:54 150,42,43,44,42,44,3.141,1.396,796.801,796.801,796.801,796.801
2020.12.01 00:07:55 159,42,43,43,42,44,2.955,1.207,796.801,796.801,796.801,796.801
2020.12.01 00:07:56 166,42,43,44,42,44,3.135,1.406,796.801,796.801,796.801,796.801
2020.12.01 00:07:57 174,44,45,45,43,45,3.331,1.591,2589.605,2589.605,2788.805,2788.805
2020.12.01 00:07:58 181,44,43,44,42,44,2.753,1.022,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:07:59 189,42,43,43,42,44,3.217,1.465,796.801,796.801,796.801,796.801
2020.12.01 00:08:00 198,43,45,44,43,45,3.471,1.725,2589.605,2788.805,2788.805,2788.805
2020.12.01 00:08:01 204,43,43,43,42,44,2.942,1.202,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:08:02 212,43,44,43,42,44,3.567,1.809,796.801,796.801,796.801,796.801
2020.12.01 00:08:03 219,43,43,44,42,45,3.283,1.535,1792.803,1494.003,1494.003,1494.003
2020.12.01 00:08:04 226,43,47,44,42,47,3.054,1.307,2490.004,2589.604,2490.004,2490.004
2020.12.01 00:08:05 235,42,43,43,42,44,2.986,1.238,796.801,796.801,796.801,796.801
2020.12.01 00:08:06 243,42,43,43,42,44,3.018,1.263,796.801,796.801,796.801,796.801
2020.12.01 00:08:07 251,43,45,44,43,45,3.122,1.362,2788.805,2788.805,2589.605,2589.605
2020.12.01 00:08:08 259,43,43,44,43,44,3.164,1.418,2490.004,2689.204,2689.204,2689.204
2020.12.01 00:08:09 266,43,43,44,42,44,3.181,1.441,796.801,796.801,796.801,796.801
2020.12.01 00:08:10 274,43,44,44,43,44,3.141,1.403,896.401,796.801,796.801,796.801
2020.12.01 00:08:11 282,42,44,44,42,44,2.909,1.175,2290.804,2290.804,1992.004,1992.004
2020.12.01 00:08:12 290,42,43,43,42,44,3.016,1.267,796.801,796.801,796.801,796.801
2020.12.01 00:08:13 298,43,45,44,42,45,3.15,1.407,796.801,796.801,796.801,796.801
2020.12.01 00:08:14 306,43,43,44,42,44,2.994,1.248,796.801,796.801,796.801,796.801
2020.12.01 00:08:15 313,43,43,44,42,44,3.23,1.478,796.801,796.801,796.801,796.801
2020.12.01 00:08:16 321,43,44,44,43,44,3.08,1.322,1593.603,1593.603,1294.802,1294.802
2020.12.01 00:08:17 330,45,43,44,42,45,2.902,1.158,2689.204,2689.204,2689.204,2689.204
2020.12.01 00:08:18 336,42,43,43,42,44,3.038,1.275,796.801,796.801,796.801,796.801
2020.12.01 00:08:19 344,43,43,44,43,46,3.443,1.687,2091.604,1792.803,1792.803,1792.803
2020.12.01 00:08:20 351,44,45,46,45,46,2.901,1.166,2689.205,2689.205,2689.205,2689.205
2020.12.01 00:08:21 358,43,43,44,41,44,2.892,1.139,796.801,796.801,796.801,796.801
2020.12.01 00:08:22 370,42,43,44,42,44,3.09,1.331,796.801,796.801,796.801,796.801
2020.12.01 00:08:23 378,44,46,45,43,46,3.125,1.367,2788.805,2788.805,2689.205,2689.205
2020.12.01 00:08:24 387,43,44,44,42,44,2.912,1.158,1593.602,1593.602,1992.003,1992.003
2020.12.01 00:08:25 395,42,43,43,42,44,3.332,1.575,796.801,796.801,796.801,796.801
2020.12.01 00:08:26 403,42,43,44,42,45,3.017,1.256,796.801,796.801,796.801,796.801
2020.12.01 00:08:27 412,42,43,44,42,44,2.808,1.063,796.801,796.801,796.801,796.801
2020.12.01 00:08:28 421,43,43,43,43,44,3.114,1.361,796.801,796.801,796.801,796.801
2020.12.01 00:08:29 429,43,43,44,43,44,3.333,1.593,1792.803,1494.003,1494.003,1494.003
2020.12.01 00:08:30 436,43,44,44,42,44,2.761,1.013,2490.004,2490.004,2490.004,2490.004
2020.12.01 00:08:31 443,43,44,46,43,46,3.4,1.635,2490.004,2490.004,2689.204,2689.204
2020.12.01 00:08:32 452,43,43,44,42,44,3.144,1.381,796.801,796.801,796.801,796.801
2020.12.01 00:08:33 460,43,43,45,42,45,3.484,1.722,2091.604,2091.604,2091.604,1792.803
2020.12.01 00:08:34 469,43,44,44,42,44,3.008,1.248,2689.205,2589.604,2689.205,2689.205
2020.12.01 00:08:35 478,43,43,44,42,44,3.065,1.327,796.801,796.801,796.801,796.801
2020.12.01 00:08:36 486,44,45,46,43,46,3.336,1.583,2689.206,2689.206,2689.206,2390.405
2020.12.01 00:08:37 494,43,44,44,42,44,2.981,1.234,2788.804,2390.404,2390.404,2390.404
2020.12.01 00:08:38 501,47,44,46,42,47,3.174,1.428,2490.004,2689.205,2689.205,2689.205
2020.12.01 00:08:39 510,43,43,43,42,44,2.957,1.201,796.801,796.801,796.801,796.801
2020.12.01 00:08:40 518,43,43,44,42,44,3.032,1.286,2589.605,2689.206,2689.206,2490.005
2020.12.01 00:08:41 527,42,43,44,42,44,3.191,1.439,796.801,796.801,796.801,796.801
2020.12.01 00:08:42 535,44,44,46,42,46,3.502,1.742,2390.405,2490.006,2589.606,2689.206
2020.12.01 00:08:43 544,43,46,44,42,46,2.825,1.075,2689.204,2689.204,2689.204,2490.004
2020.12.01 00:08:44 552,43,43,44,42,44,3.051,1.3,796.801,796.801,796.801,796.801
2020.12.01 00:08:45 561,43,44,44,42,45,3.241,1.491,796.801,796.801,796.801,796.801
2020.12.01 00:08:46 568,43,44,44,43,44,2.97,1.221,2589.605,2589.605,2589.605,2589.605
2020.12.01 00:08:47 576,43,43,44,42,44,3.069,1.323,796.801,796.801,796.801,796.801
2020.12.01 00:08:48 584,42,43,44,43,44,3.377,1.62,796.801,796.801,796.801,796.801
2020.12.01 00:08:49 593,42,43,44,42,44,2.808,1.062,796.801,796.801,796.801,796.801
2020.12.01 00:08:50 602,43,43,44,43,45,3.145,1.383,2589.605,2689.206,2689.206,2689.206
