DATETIME,CPUCoreTemp_1,CPUCoreTemp_2,CPUCoreTemp_3,CPUCoreTemp_4,CPUCoreTemp_Package,CPUPackagePower,CPUCorePower,CPUCoreClock_1,CPUCoreClock_2,CPUCoreClock_3,CPUCoreClock_4
2020.11.30 11:10:27 180,43,45,44,43,45,3.057,1.278,2689.204,2689.204,2689.204,2689.204
2020.11.30 11:10:28 194,43,43,44,43,44,3.185,1.408,2689.205,2589.604,2589.604,2490.004
2020.11.30 11:10:29 209,42,43,44,42,44,2.925,1.158,796.801,796.801,796.801,796.801
2020.11.30 11:10:30 217,43,44,44,43,44,3.437,1.657,796.801,796.801,796.801,796.801
2020.11.30 11:10:31 224,43,43,44,42,45,3.009,1.233,796.801,796.801,796.801,796.801
2020.11.30 11:10:32 232,44,44,46,42,46,3.101,1.33,2689.205,2689.205,2390.405,2390.405
2020.11.30 11:10:33 239,42,43,44,43,44,2.691,0.928,796.801,796.801,796.801,796.801
2020.11.30 11:10:34 246,42,43,44,42,44,3.138,1.379,796.801,796.801,796.801,796.801
2020.11.30 11:10:35 254,42,43,44,42,45,3.001,1.223,796.801,796.801,796.801,796.801
2020.11.30 11:10:36 262,42,44,45,42,45,3.202,1.432,796.801,796.801,796.801,796.801
2020.11.30 11:10:37 270,44,43,44,42,45,3.037,1.268,2689.205,2689.205,2689.205,2390.404
2020.11.30 11:10:38 278,42,43,44,42,45,3.062,1.298,796.801,796.801,796.801,796.801
2020.11.30 11:10:39 286,42,44,44,42,44,2.795,1.028,796.801,796.801,796.801,796.801
2020.11.30 11:10:40 293,42,44,44,42,45,3.12,1.357,1494.003,1195.202,1195.202,1195.202
2020.11.30 11:10:41 300,43,43,44,42,45,3.048,1.274,2390.404,2390.404,2390.404,2390.404
2020.11.30 11:10:42 307,46,46,47,43,47,3.231,1.459,2689.204,2689.204,2689.204,2589.604
2020.11.30 11:10:43 317,48,44,45,43,48,3.043,1.273,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:10:44 329,42,43,44,42,44,3.018,1.236,796.801,796.801,796.801,796.801
2020.11.30 11:10:45 337,43,43,44,44,44,3.281,1.507,796.801,796.801,796.801,796.801
2020.11.30 11:10:46 343,42,43,44,42,45,2.902,1.132,2788.805,2490.004,2490.004,2490.004
2020.11.30 11:10:47 352,47,45,46,43,47,3.388,1.608,2689.204,2689.204,2689.204,2689.204
2020.11.30 11:10:48 359,42,43,44,42,44,3.189,1.406,796.801,796.801,796.801,796.801
2020.11.30 11:10:49 367,43,43,44,43,45,3.126,1.355,796.801,796.801,796.801,796.801
2020.11.30 11:10:50 375,43,43,44,42,44,2.903,1.13,796.801,796.801,796.801,796.801
2020.11.30 11:10:51 384,43,44,44,42,45,3.099,1.311,2390.405,2390.405,2390.405,2390.405
2020.11.30 11:10:52 391,46,44,45,42,47,3.012,1.228,2689.204,2490.004,2689.204,2689.204
2020.11.30 11:10:53 398,42,43,44,42,45,3.029,1.256,796.801,796.801,796.801,796.801
2020.11.30 11:10:54 407,42,43,44,42,45,2.934,1.16,796.802,796.802,796.802,796.802
2020.11.30 11:10:55 416,42,43,44,42,45,3.072,1.3,796.801,796.801,796.801,796.801
2020.11.30 11:10:56 424,43,43,44,43,45,3.031,1.246,796.801,796.801,796.801,796.801
2020.11.30 11:10:57 433,43,43,44,42,45,2.988,1.211,896.401,796.801,796.801,796.801
2020.11.30 11:10:58 440,43,44,44,42,45,3.109,1.311,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:10:59 448,43,43,44,43,45,3.413,1.628,2589.604,2589.604,2490.004,2589.604
2020.11.30 11:11:00 457,42,43,44,43,45,3.844,2.065,796.801,796.801,796.801,796.801
2020.11.30 11:11:01 466,42,43,44,42,45,3.295,1.511,796.801,796.801,796.801,796.801
2020.11.30 11:11:02 473,43,43,44,43,45,3.129,1.35,1992.004,1992.004,1992.004,1992.004
2020.11.30 11:11:03 481,48,45,45,43,48,2.943,1.163,2589.604,2689.204,2689.204,2689.204
2020.11.30 11:11:04 489,42,43,44,42,45,2.965,1.182,796.801,796.801,2689.204,2589.604
2020.11.30 11:11:05 497,42,44,43,42,44,3.54,1.756,796.801,796.801,796.801,796.801
2020.11.30 11:11:06 506,43,44,45,42,45,3.085,1.307,996.002,996.002,796.801,796.801
2020.11.30 11:11:07 514,43,43,44,43,44,2.878,1.115,2390.404,2390.404,2390.404,2091.604
2020.11.30 11:11:08 522,44,43,45,43,45,3.198,1.417,2589.604,2589.604,2589.604,2589.604
2020.11.30 11:11:09 529,42,44,44,42,45,3.068,1.29,796.801,796.801,796.801,796.801
2020.11.30 11:11:10 537,43,43,44,42,44,3.176,1.39,796.801,796.801,796.801,796.801
2020.11.30 11:11:11 545,43,44,44,43,44,3.103,1.324,1195.202,1195.202,1195.202,896.401
2020.11.30 11:11:12 553,47,43,45,43,47,3.011,1.23,2589.604,2589.604,2589.604,2589.604
2020.11.30 11:11:13 561,42,43,44,42,44,2.867,1.097,796.801,796.801,796.801,796.801
2020.11.30 11:11:14 573,42,43,43,42,44,2.918,1.138,796.801,796.801,796.801,796.801
2020.11.30 11:11:15 579,42,43,44,43,44,3.057,1.274,796.801,796.801,796.801,796.801
2020.11.30 11:11:16 588,43,43,44,42,44,3.429,1.639,796.801,796.801,796.801,796.801
2020.11.30 11:11:17 597,43,44,45,43,45,2.911,1.132,2788.805,2788.805,2788.805,2788.805
2020.11.30 11:11:18 605,42,43,44,42,44,2.817,1.048,796.801,796.801,796.801,796.801
2020.11.30 11:11:19 614,42,43,44,42,44,3.104,1.327,796.801,796.801,796.801,796.801
2020.11.30 11:11:20 621,42,43,45,43,45,3.008,1.236,796.801,796.801,796.801,796.801
2020.11.30 11:11:21 629,42,43,44,43,44,2.893,1.118,2390.404,2390.404,2390.404,2390.404
2020.11.30 11:11:22 637,42,43,44,43,44,3.431,1.645,796.801,796.801,796.801,796.801
2020.11.30 11:11:23 647,42,43,44,42,44,3.215,1.436,796.801,796.801,796.801,796.801
2020.11.30 11:11:24 655,43,44,44,43,44,3.342,1.558,1593.603,1593.603,1593.603,1294.802
2020.11.30 11:11:25 663,43,43,45,43,45,3.123,1.34,1394.402,1095.602,1095.602,1095.602
2020.11.30 11:11:26 672,43,43,44,43,45,3.062,1.277,1992.003,1992.003,1992.003,1992.003
2020.11.30 11:11:27 679,43,45,45,43,45,3.003,1.225,2788.805,2490.004,2589.604,2490.004
2020.11.30 11:11:28 687,42,42,44,42,44,2.784,1.013,796.801,796.801,796.801,796.801
2020.11.30 11:11:29 696,42,43,44,42,45,3.188,1.408,796.801,796.801,796.801,796.801
2020.11.30 11:11:30 704,43,43,45,42,45,3.427,1.639,796.801,796.801,796.801,796.801
2020.11.30 11:11:31 713,44,45,44,43,45,3.193,1.397,2689.205,2689.205,2589.604,2689.205
2020.11.30 11:11:32 721,42,43,44,42,44,2.738,0.964,796.801,796.801,796.801,2589.604
2020.11.30 11:11:33 730,43,43,44,43,44,3.116,1.331,796.801,796.801,796.801,796.801
2020.11.30 11:11:34 738,42,43,44,42,44,3.127,1.35,796.801,796.801,796.801,796.801
2020.11.30 11:11:35 746,45,46,46,43,46,3.141,1.368,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:11:36 753,42,43,44,42,44,2.829,1.062,796.801,796.801,796.801,796.801
2020.11.30 11:11:37 763,43,43,44,42,44,3.09,1.313,796.801,796.801,796.801,796.801
2020.11.30 11:11:38 771,43,43,44,43,44,3.125,1.345,1593.603,1593.603,1593.603,1593.603
2020.11.30 11:11:39 779,43,43,44,43,45,2.789,1.017,1992.003,1992.003,1992.003,2390.403
2020.11.30 11:11:40 808,42,43,44,42,44,3.019,1.237,796.801,796.801,796.801,796.801
2020.11.30 11:11:41 816,43,43,44,43,45,3.282,1.503,796.801,796.801,796.801,796.801
2020.11.30 11:11:42 824,43,45,45,43,45,2.937,1.185,2788.805,2490.004,2490.004,2490.004
2020.11.30 11:11:43 832,43,43,44,42,44,2.767,1.007,1992.003,1992.003,1992.003,1992.003
2020.11.30 11:11:44 842,43,43,44,42,45,3.049,1.277,796.801,796.801,796.801,796.801
2020.11.30 11:11:45 851,43,43,44,43,45,2.936,1.164,796.801,796.801,796.801,796.801
2020.11.30 11:11:46 858,43,44,44,42,45,2.999,1.222,996.002,796.801,796.801,796.801
2020.11.30 11:11:47 866,43,45,44,43,45,3.449,1.672,2788.805,2788.805,2689.205,2689.205
2020.11.30 11:11:48 874,45,44,45,43,45,3.135,1.354,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:11:49 883,44,49,46,44,49,3.01,1.23,2589.604,2490.004,2589.604,2490.004
2020.11.30 11:11:50 891,44,44,45,43,45,2.807,1.024,2689.204,2689.204,2689.204,2689.204
2020.11.30 11:11:51 898,43,54,45,43,54,3.264,1.488,2788.805,2689.204,2788.805,2788.805
2020.11.30 11:11:52 932,44,48,46,43,48,3.163,1.378,2689.204,2689.204,2788.804,2689.204
2020.11.30 11:11:53 941,51,45,46,43,51,3.139,1.363,2589.604,2689.204,2788.804,2788.804
2020.11.30 11:11:54 963,42,43,48,43,48,3.027,1.255,2689.205,2689.205,2589.604,2589.604
2020.11.30 11:11:55 983,46,44,44,43,47,2.97,1.193,2788.804,2788.804,2689.204,2788.804
2020.11.30 11:11:56 995,43,45,47,43,47,3.022,1.242,2589.604,2589.604,2589.604,2589.604
2020.11.30 11:11:58 002,44,43,45,43,45,2.967,1.193,1494.002,1494.002,1494.002,1494.002
2020.11.30 11:11:59 013,45,48,46,43,48,3.26,1.478,2689.205,2589.604,2689.205,2689.205
2020.11.30 11:12:00 021,43,46,45,43,46,2.798,1.025,2788.805,2788.805,2788.805,2788.805
2020.11.30 11:12:01 028,43,46,46,43,46,3.04,1.25,2788.804,2788.804,2788.804,2788.804
2020.11.30 11:12:02 036,43,43,44,43,44,3.151,1.364,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:12:03 052,48,45,46,44,48,2.99,1.207,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:12:04 061,46,44,45,43,46,2.946,1.172,2589.604,2589.604,2490.004,2490.004
2020.11.30 11:12:05 075,47,44,46,42,47,3.174,1.383,2689.204,2689.204,2689.204,2689.204
2020.11.30 11:12:06 082,43,43,44,43,44,3.106,1.31,1195.202,1593.603,1593.603,1593.603
2020.11.30 11:12:07 101,43,43,46,46,46,2.933,1.157,2788.805,2689.205,2689.205,2788.805
2020.11.30 11:12:08 110,46,44,44,43,46,2.955,1.17,2689.204,2689.204,2689.204,2689.204
2020.11.30 11:12:09 118,52,45,46,43,52,3.232,1.451,2689.205,2589.604,2490.004,2788.805
2020.11.30 11:12:10 140,43,44,44,43,44,2.873,1.092,796.801,796.801,796.801,796.801
2020.11.30 11:12:11 158,46,45,46,42,46,3.254,1.468,2788.767,2788.767,2788.767,2788.767
2020.11.30 11:12:12 167,45,44,44,43,45,3.206,1.423,1693.226,1693.226,1693.226,1693.226
2020.11.30 11:12:13 180,44,44,45,43,45,2.994,1.204,1992.003,1992.003,1992.003,1992.003
2020.11.30 11:12:14 196,46,44,44,42,46,2.882,1.094,2788.805,2788.805,2788.805,2689.205
2020.11.30 11:12:15 209,51,45,46,43,51,3.198,1.406,2788.805,2788.805,2788.805,2788.805
2020.11.30 11:12:16 227,44,44,44,43,45,3.293,1.498,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:12:17 245,49,46,46,46,49,3.244,1.441,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:12:18 259,49,45,45,47,47,3.005,1.22,2490.004,2689.205,2689.205,2689.205
2020.11.30 11:12:19 274,43,46,45,43,46,3.098,1.314,2589.604,2589.604,2490.004,2490.004
2020.11.30 11:12:20 284,50,45,46,44,50,3.155,1.362,2689.204,2689.204,2689.204,2490.004
2020.11.30 11:12:21 306,45,44,45,43,46,2.943,1.152,2788.805,2788.805,2788.805,2490.004
2020.11.30 11:12:22 325,44,43,44,43,45,3.222,1.43,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:12:23 344,49,44,46,43,49,3.115,1.325,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:12:24 356,43,44,44,43,44,3.192,1.392,796.801,1593.602,1593.602,1593.602
2020.11.30 11:12:25 376,47,43,46,43,46,2.961,1.175,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:12:26 384,43,44,44,42,44,3.327,1.539,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:12:27 404,47,45,46,43,46,3.089,1.292,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:12:28 416,45,43,44,43,45,3.185,1.392,1792.803,1792.803,1792.803,1792.803
2020.11.30 11:12:29 424,48,44,46,43,48,2.899,1.103,2589.604,2788.805,2788.805,2788.805
2020.11.30 11:12:30 432,49,45,46,43,49,3.475,1.696,2589.604,2689.204,2689.204,2788.804
2020.11.30 11:12:31 466,42,43,44,43,45,3.104,1.317,796.801,796.801,796.801,796.801
2020.11.30 11:12:32 476,42,43,44,43,45,2.933,1.162,796.801,796.801,796.801,796.801
2020.11.30 11:12:33 483,43,43,43,43,45,3.24,1.458,796.801,796.801,796.801,796.801
2020.11.30 11:12:34 490,43,43,44,43,44,3.341,1.566,796.801,796.801,796.801,796.801
2020.11.30 11:12:35 499,48,47,46,43,48,3.038,1.252,2589.605,2589.605,2689.205,2689.205
2020.11.30 11:12:36 512,42,43,43,42,45,3.135,1.346,796.801,796.801,796.801,796.801
2020.11.30 11:12:37 520,42,43,44,43,44,3.125,1.342,796.801,796.801,796.801,796.801
2020.11.30 11:12:38 528,43,44,44,43,45,3.089,1.297,2290.804,1992.004,1992.004,1992.004
2020.11.30 11:12:39 535,42,43,43,42,45,2.747,0.96,796.801,796.801,796.801,796.801
2020.11.30 11:12:40 546,42,43,44,43,45,3.086,1.292,796.801,796.801,796.801,796.801
2020.11.30 11:12:41 554,44,44,45,43,45,3.253,1.456,2589.605,2589.605,2589.605,2589.605
2020.11.30 11:12:42 561,46,44,45,43,46,2.974,1.2,2689.204,2689.204,2589.604,2689.204
2020.11.30 11:12:43 571,42,43,43,42,45,2.958,1.158,796.801,796.801,796.801,796.801
2020.11.30 11:12:44 580,42,43,44,43,45,3.146,1.36,796.801,796.801,796.801,796.801
2020.11.30 11:12:45 590,42,43,44,43,45,2.841,1.054,796.801,796.801,796.801,796.801
2020.11.30 11:12:46 599,43,43,44,43,45,3.023,1.237,996.002,996.002,996.002,796.801
2020.11.30 11:12:47 607,44,44,45,43,45,3.422,1.618,2589.604,2589.604,2589.604,2589.604
2020.11.30 11:12:48 616,43,44,44,42,45,2.78,1,796.801,796.801,2490.003,2589.604
2020.11.30 11:12:49 624,42,43,44,43,45,3.297,1.516,796.801,796.801,796.801,796.801
2020.11.30 11:12:50 634,43,43,44,42,44,3.04,1.251,796.801,796.801,796.801,796.801
2020.11.30 11:12:51 641,43,44,44,43,45,3.053,1.253,796.801,796.801,796.801,796.801
2020.11.30 11:12:52 650,44,43,44,43,44,2.945,1.16,2390.404,2390.404,2390.404,2788.805
2020.11.30 11:12:53 657,42,43,44,42,45,3.271,1.471,796.801,796.801,796.801,796.801
2020.11.30 11:12:54 665,42,43,44,43,44,2.958,1.173,796.801,796.801,796.801,796.801
2020.11.30 11:12:55 673,42,43,43,43,44,3.04,1.255,796.801,796.801,796.801,796.801
2020.11.30 11:12:56 681,43,44,44,43,44,2.912,1.125,796.801,796.801,796.801,796.801
2020.11.30 11:12:57 690,43,43,44,44,45,3.047,1.248,1992.004,1992.004,1992.004,1992.004
2020.11.30 11:12:58 697,43,44,47,43,47,2.818,1.031,2490.004,2589.604,2589.604,2589.604
2020.11.30 11:12:59 706,42,43,44,43,45,3.173,1.361,796.801,796.801,796.801,796.801
2020.11.30 11:13:00 714,42,43,44,43,45,3.13,1.336,796.802,796.802,796.802,796.802
2020.11.30 11:13:01 722,42,44,44,43,44,3.026,1.234,796.801,796.801,796.801,796.801
2020.11.30 11:13:02 730,44,44,45,43,45,2.901,1.107,2689.205,2490.004,2689.205,2788.805
2020.11.30 11:13:03 739,42,43,44,43,44,3.122,1.334,796.801,796.801,2689.204,2788.804
2020.11.30 11:13:04 747,43,43,44,43,45,3.143,1.349,796.801,796.801,796.801,796.801
2020.11.30 11:13:05 756,42,43,44,42,44,2.957,1.171,796.801,796.801,796.801,796.801
2020.11.30 11:13:06 763,42,43,44,42,44,3.063,1.275,896.401,796.801,796.801,796.801
2020.11.30 11:13:07 770,45,45,46,44,46,3.166,1.378,2689.205,2689.205,2589.605,2689.205
2020.11.30 11:13:08 777,42,43,44,42,44,2.663,0.891,796.801,796.801,796.801,796.801
2020.11.30 11:13:09 786,42,44,44,42,45,3.139,1.357,796.801,796.801,796.801,796.801
2020.11.30 11:13:10 795,43,44,44,43,44,3.319,1.533,1394.402,1394.402,1394.402,1095.602
2020.11.30 11:13:11 804,46,44,46,43,46,2.912,1.137,2589.604,2589.604,2490.004,2589.604
2020.11.30 11:13:12 812,42,43,43,44,44,3.067,1.285,796.801,796.801,796.801,796.801
2020.11.30 11:13:13 820,42,43,44,43,44,3.135,1.349,796.802,796.802,796.802,796.802
2020.11.30 11:13:14 827,43,44,45,43,45,3.093,1.312,796.801,796.801,796.801,796.801
2020.11.30 11:13:15 838,43,44,44,42,46,2.908,1.13,796.801,796.801,796.801,796.801
2020.11.30 11:13:16 848,43,44,44,43,45,3.357,1.574,2589.605,2589.605,2589.605,2589.605
2020.11.30 11:13:17 855,42,44,44,43,44,2.983,1.208,796.801,796.801,796.801,796.801
2020.11.30 11:13:18 863,42,43,43,42,44,2.765,0.999,796.801,796.801,796.801,796.801
2020.11.30 11:13:19 872,42,43,44,43,45,3.292,1.52,796.801,796.801,796.801,796.801
2020.11.30 11:13:20 879,42,43,44,42,45,3.058,1.273,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:13:21 886,46,45,46,43,46,3.207,1.436,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:13:22 894,42,43,44,42,44,2.81,1.039,796.801,796.801,796.801,796.801
2020.11.30 11:13:23 903,42,44,44,43,45,3.138,1.357,996.002,796.801,796.801,796.801
2020.11.30 11:13:24 911,43,44,44,43,45,3.684,1.894,1494.003,1494.003,1195.202,1195.202
2020.11.30 11:13:25 920,44,50,46,44,50,2.965,1.198,2490.004,2689.205,2689.205,2689.205
2020.11.30 11:13:26 929,42,43,44,42,44,2.821,1.046,796.801,796.801,2589.604,2589.604
2020.11.30 11:13:27 937,42,44,44,42,45,3.14,1.37,2490.005,2191.204,2191.204,2191.204
2020.11.30 11:13:28 945,43,43,44,43,44,3.139,1.368,1494.002,1494.002,1494.002,1494.002
2020.11.30 11:13:29 953,43,44,45,43,45,2.984,1.213,2290.804,1992.003,1992.003,1992.003
2020.11.30 11:13:30 961,43,44,44,44,45,3.264,1.483,796.801,796.801,796.801,796.801
2020.11.30 11:13:31 970,43,43,44,44,45,2.985,1.209,2490.005,2689.205,2788.805,2788.805
2020.11.30 11:13:32 981,42,43,44,44,45,2.85,1.074,796.801,796.801,796.801,796.801
2020.11.30 11:13:33 989,43,44,44,44,45,3.074,1.298,1494.003,1494.003,1494.003,1494.003
2020.11.30 11:13:34 997,42,44,44,43,45,2.941,1.157,796.801,2490.004,2490.004,2490.004
2020.11.30 11:13:36 005,42,43,44,43,45,3.11,1.314,796.801,796.801,796.801,796.801
2020.11.30 11:13:37 013,42,43,45,44,45,3.2,1.412,2689.205,2589.605,2589.605,2589.605
2020.11.30 11:13:38 022,43,44,44,43,45,3.035,1.242,796.801,796.801,796.801,796.801
2020.11.30 11:13:39 030,43,45,44,43,45,3.062,1.283,2191.204,2191.204,1892.403,1892.403
2020.11.30 11:13:40 038,42,44,44,43,45,3.146,1.366,2490.004,2390.404,2390.404,2390.404
2020.11.30 11:13:41 045,42,43,44,43,45,2.949,1.18,796.801,796.801,796.801,796.801
2020.11.30 11:13:42 054,43,43,44,43,45,3.328,1.537,796.801,796.801,796.801,796.801
2020.11.30 11:13:43 063,43,45,44,42,46,3.035,1.263,2788.805,2490.005,2490.005,2191.204
2020.11.30 11:13:44 072,44,43,44,42,44,2.851,1.072,1593.603,1593.603,1992.003,1992.003
2020.11.30 11:13:45 080,42,43,43,43,44,3.049,1.261,796.801,796.801,796.801,796.801
2020.11.30 11:13:46 092,42,44,44,43,45,3.218,1.419,796.801,796.801,796.801,796.801
2020.11.30 11:13:47 100,43,44,44,43,44,2.906,1.122,2490.004,2689.205,2689.205,2689.205
2020.11.30 11:13:48 107,42,43,44,43,45,3.31,1.525,796.801,796.801,796.801,796.801
2020.11.30 11:13:49 114,42,44,44,43,45,3.046,1.239,796.801,796.801,796.801,796.801
2020.11.30 11:13:50 122,43,45,44,43,45,2.945,1.167,2191.204,1892.403,1892.403,1892.403
2020.11.30 11:13:51 129,43,43,44,44,45,2.891,1.099,1195.202,1195.202,1195.202,1195.202
2020.11.30 11:13:52 137,43,44,44,44,44,3.111,1.335,796.801,796.801,796.801,796.801
2020.11.30 11:13:53 145,42,43,44,42,45,3.064,1.272,796.801,796.801,796.801,796.801
2020.11.30 11:13:54 153,43,43,44,43,45,3.172,1.392,796.801,796.801,796.801,796.801
2020.11.30 11:13:55 162,42,43,44,43,45,2.982,1.202,796.801,796.801,796.801,796.801
2020.11.30 11:13:56 170,43,44,44,44,45,3.078,1.289,796.801,796.801,796.801,796.801
2020.11.30 11:13:57 179,43,43,44,42,45,2.856,1.079,796.801,796.801,796.801,796.801
2020.11.30 11:13:58 188,43,43,44,43,45,3.24,1.445,796.801,796.801,796.801,796.801
2020.11.30 11:13:59 196,44,44,44,43,45,3.446,1.653,796.801,796.801,796.801,796.801
2020.11.30 11:14:00 206,46,45,45,44,46,3.108,1.328,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:14:01 213,42,43,43,43,45,2.734,0.95,796.801,796.801,796.801,796.801
2020.11.30 11:14:02 222,42,43,43,43,45,3.132,1.338,796.801,796.801,796.801,796.801
2020.11.30 11:14:03 231,43,44,44,43,45,3.173,1.379,1394.402,1394.402,1394.402,1095.602
2020.11.30 11:14:04 237,43,43,45,43,45,2.788,1.016,1992.003,1992.003,1992.003,2390.404
2020.11.30 11:14:05 251,42,43,44,42,45,3.177,1.393,796.801,796.801,796.801,796.801
2020.11.30 11:14:06 263,42,43,44,43,45,3.304,1.527,796.801,796.801,796.801,796.801
2020.11.30 11:14:07 271,43,43,44,43,45,2.853,1.083,796.801,796.801,796.801,796.801
2020.11.30 11:14:08 280,43,43,44,44,44,3.069,1.288,2788.805,2788.805,2788.805,2689.205
2020.11.30 11:14:09 294,42,43,43,42,44,2.882,1.095,796.801,796.801,796.801,796.801
2020.11.30 11:14:10 302,43,43,44,43,44,3.152,1.365,796.801,796.801,796.801,796.801
2020.11.30 11:14:11 311,43,43,44,43,45,3.078,1.297,796.801,796.801,796.801,796.801
2020.11.30 11:14:12 319,47,45,45,43,47,3.138,1.36,2689.205,2689.205,2689.205,2689.205
2020.11.30 11:14:13 326,42,43,44,43,44,3.064,1.284,796.801,796.801,796.801,796.801
2020.11.30 11:14:14 334,43,43,44,43,45,3.139,1.356,796.801,796.801,796.801,796.801
2020.11.30 11:14:15 342,43,44,44,43,45,3.21,1.433,2490.004,2191.204,2191.204,2191.204
2020.11.30 11:14:16 352,46,44,45,43,46,3.107,1.328,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:14:17 364,43,43,44,43,45,3.233,1.447,796.801,796.801,796.801,796.801
2020.11.30 11:14:18 372,44,44,44,43,45,3.128,1.352,896.401,796.801,796.801,796.801
2020.11.30 11:14:19 381,43,43,44,42,45,2.952,1.171,2788.805,2788.805,2788.805,2788.805
2020.11.30 11:14:20 389,42,43,44,42,45,3.101,1.306,2689.204,2689.204,2689.204,2490.004
2020.11.30 11:14:21 397,43,44,44,43,45,3.157,1.382,796.801,796.801,796.801,796.801
2020.11.30 11:14:22 404,42,44,44,43,45,3.145,1.355,1792.803,1792.803,1792.803,1494.003
2020.11.30 11:14:23 413,43,43,44,43,44,3.09,1.305,796.801,796.801,796.801,796.801
2020.11.30 11:14:24 422,43,43,45,42,45,3.21,1.431,796.801,796.801,796.801,796.801
2020.11.30 11:14:25 429,43,44,44,43,45,3.164,1.375,1494.003,1494.003,1494.003,1195.202
2020.11.30 11:14:26 438,43,43,44,43,45,3.092,1.3,796.801,796.801,796.801,796.801
2020.11.30 11:14:27 447,42,43,43,43,44,3.049,1.269,796.801,796.801,796.801,796.801
2020.11.30 11:14:28 455,42,43,43,43,45,2.905,1.126,796.801,796.801,796.801,796.801
2020.11.30 11:14:29 462,42,43,44,43,45,3.194,1.392,796.801,796.801,796.801,796.801
2020.11.30 11:14:30 470,45,45,45,43,45,3.464,1.668,2490.005,2589.605,2589.605,2589.605
2020.11.30 11:14:31 478,44,44,45,43,45,3.337,1.554,1294.802,1294.802,1294.802,2689.204
2020.11.30 11:14:32 487,42,44,44,43,44,2.897,1.115,796.801,796.801,796.801,796.801
2020.11.30 11:14:33 494,42,43,44,43,45,3.034,1.265,796.801,796.801,796.801,796.801
2020.11.30 11:14:34 502,43,43,44,44,45,3.216,1.432,796.801,796.801,796.801,796.801
2020.11.30 11:14:35 511,47,46,45,43,46,3.14,1.358,2788.805,2788.805,2689.205,2689.205
2020.11.30 11:14:36 518,42,43,44,42,44,3.073,1.294,796.801,796.801,796.801,796.801
2020.11.30 11:14:37 528,42,43,44,42,45,3.073,1.291,796.801,796.801,796.801,796.801
2020.11.30 11:14:38 536,43,45,45,43,45,3.267,1.49,896.401,896.401,796.801,796.801
2020.11.30 11:14:39 544,42,44,44,43,45,2.773,1.003,1294.802,1294.802,1294.802,996.002
2020.11.30 11:14:40 554,44,44,45,42,45,3.146,1.377,2091.604,2091.604,2091.604,2091.604
2020.11.30 11:14:41 561,43,43,44,42,44,3.042,1.261,996.002,996.002,796.801,796.801
2020.11.30 11:14:42 569,43,44,44,43,45,3.307,1.53,796.801,796.801,796.801,796.801
2020.11.30 11:14:43 576,43,44,44,42,44,2.841,1.069,1394.402,1394.402,1095.602,1095.602
2020.11.30 11:14:44 583,50,45,46,43,50,3.26,1.476,2589.604,2689.205,2689.205,2689.205
2020.11.30 11:14:45 592,43,43,44,44,44,3.005,1.237,796.801,796.801,2589.604,2689.204
2020.11.30 11:14:46 602,43,43,44,43,45,3.02,1.263,1195.202,896.402,2589.604,2490.004
2020.11.30 11:14:47 611,43,43,44,43,44,3.141,1.374,2490.004,2490.004,2490.004,2490.004
2020.11.30 11:14:48 620,42,43,44,42,45,3.034,1.251,796.801,2589.604,2589.604,2589.604
2020.11.30 11:14:49 630,43,43,44,43,45,3.121,1.347,796.801,796.801,796.801,796.801
2020.11.30 11:14:50 637,42,43,44,42,44,2.902,1.129,796.801,796.801,796.801,796.801
2020.11.30 11:14:51 645,43,43,44,43,44,3.111,1.34,2390.404,2390.404,2390.404,2390.404
2020.11.30 11:14:52 652,42,43,44,43,44,3.001,1.226,796.801,796.801,796.801,796.801
2020.11.30 11:14:53 662,42,43,44,43,45,3.158,1.386,796.801,796.801,796.801,796.801
2020.11.30 11:14:54 669,42,43,44,43,44,3.077,1.316,796.801,796.801,796.801,796.801
2020.11.30 11:14:55 677,42,44,44,43,44,3.023,1.254,796.801,796.801,796.801,796.801
2020.11.30 11:14:56 684,42,43,44,43,45,2.967,1.195,796.801,796.801,796.801,796.801
2020.11.30 11:14:57 690,42,43,44,42,44,2.955,1.182,796.801,796.801,796.801,796.801
2020.11.30 11:14:58 699,42,43,44,43,44,3.134,1.354,896.402,896.402,796.801,796.801
2020.11.30 11:14:59 708,43,43,44,43,44,3.311,1.529,1992.004,1992.004,1992.004,1992.004
2020.11.30 11:15:00 716,42,42,44,43,45,2.716,0.943,796.801,796.801,796.801,796.801
